Rank,Vkey,VPsize,Citations,Qualis,H-Index,,Rank,Vkey,Qualis,P-score,,Rank,Vkey,Qualis,PS/VP
1,journals/nar,5753.0,803995.0,B1,164.0,,1,conf/icip,A1,4675.0,,1,conf/cvpr,A1,0.346086703521
2,conf/balt,232.0,827.0,,132.0,,2,conf/cvpr,A1,2379.0,,2,conf/iccv,A1,0.339747843397
3,journals/cma,4572.0,33510.0,,118.0,,3,conf/icassp,A1,1906.0,,3,journals/ijcv,A1,0.297994269341
4,journals/pr,6744.0,201239.0,A1,118.0,,4,journals/tip,A1,1357.0,,4,conf/eccv,A1,0.285971763292
5,conf/cvpr,6874.0,379400.0,A1,118.0,,5,conf/icmcs,B3,1070.0,,5,conf/pcs,,0.278095238095
6,journals/cce,2581.0,35527.0,,118.0,,6,journals/pami,A1,1049.0,,6,conf/icip,A1,0.270497020193
7,journals/cee,1272.0,4934.0,,118.0,,7,conf/icpr,A1,1032.0,,7,journals/tip,A1,0.265453834116
8,journals/neuroimage,6390.0,202819.0,,117.0,,8,conf/iccv,A1,1024.0,,8,journals/tcsv,A1,0.250746268657
9,conf/mmar,518.0,135.0,,113.0,,9,conf/eccv,A1,952.0,,9,conf/mmsp,B2,0.233947870312
10,conf/icete,769.0,1194.0,B4,94.0,,10,journals/tcsv,A1,756.0,,10,conf/emmcvpr,,0.23275862069
11,journals/information,150.0,275.0,,93.0,,11,conf/iscas,A1,593.0,,11,journals/tmm,A1,0.225958702065
12,journals/eswa,8936.0,109580.0,A1,89.0,,12,conf/mm,A1,526.0,,12,conf/fgr,,0.212450592885
13,journals/scl,1739.0,26654.0,,89.0,,13,journals/pr,A1,520.0,,13,journals/pami,A1,0.206780997437
14,journals/cm,1467.0,7672.0,A1,86.0,,14,journals/ijcv,A1,520.0,,14,conf/vcip,B1,0.203975799481
15,journals/automatica,7338.0,229957.0,A1,86.0,,15,journals/tsp,A1,489.0,,15,conf/icb,,0.203966005666
16,journals/pieee,1039.0,18961.0,A1,85.0,,16,conf/bmvc,A2,458.0,,16,journals/spic,,0.194608809993
17,journals/sigpro,4742.0,50775.0,A1,84.0,,17,conf/miccai,A1,420.0,,17,conf/bmvc,A2,0.180884676145
18,conf/www,4501.0,120253.0,A1,83.0,,18,journals/tmm,A1,383.0,,18,conf/wacv,B1,0.179487179487
19,journals/www,423.0,7421.0,B1,83.0,,19,conf/isbi,B1,382.0,,19,conf/accv,,0.17938718663
20,journals/or,324.0,1008.0,,81.0,,20,conf/mmsp,B2,368.0,,20,journals/ejivp,,0.167979002625
21,journals/ploscb,3878.0,85175.0,,80.0,,21,conf/accv,,322.0,,21,journals/cviu,A1,0.159450897571
22,conf/coordination,377.0,6017.0,,78.0,,22,journals/cviu,A1,302.0,,22,conf/wiamis,,0.15512465374
23,journals/computer,4766.0,261329.0,,76.0,,23,journals/spic,,296.0,,23,conf/icmcs,B3,0.146856986001
24,conf/infocom,6943.0,350398.0,A1,76.0,,24,conf/nips,A1,286.0,,24,conf/3dim,B1,0.140293637847
25,journals/bmcbi,7074.0,136587.0,A1,73.0,,25,journals/prl,A1,249.0,,25,conf/pcm,,0.132716049383
26,journals/ml,1309.0,184440.0,A1,73.0,,26,journals/ivc,A1,242.0,,26,conf/icdsc,,0.132420091324
27,journals/is,1504.0,32461.0,A2,72.0,,27,conf/vcip,B1,236.0,,27,conf/sspr,B1,0.127272727273
28,conf/dasip,258.0,161.0,,70.0,,28,conf/dcc,A2,226.0,,28,journals/tifs,,0.126605504587
29,journals/isci,7032.0,124049.0,A1,70.0,,29,journals/tog,A1,219.0,,29,conf/mm,A1,0.12656400385
30,journals/bise,313.0,1427.0,,70.0,,30,conf/pcm,,215.0,,30,conf/vmv,,0.125581395349
31,conf/icml,3294.0,290468.0,A1,69.0,,31,conf/fgr,,215.0,,31,journals/jvcir,B1,0.123104371097
32,conf/data,130.0,26.0,,69.0,,32,journals/ejasp,B1,206.0,,32,conf/acivs,B2,0.122950819672
33,journals/orgsci,621.0,19294.0,,68.0,,33,conf/wacv,B1,203.0,,33,conf/avss,,0.118126272912
34,conf/nips,5684.0,404822.0,A1,66.0,,34,conf/icra,A1,202.0,,34,conf/dcc,A2,0.117402597403
35,journals/jocn,2068.0,89870.0,,64.0,,35,journals/tmi,A1,174.0,,35,conf/icpr,A1,0.115024520731
36,journals/interfaces,714.0,4506.0,B2,63.0,,36,journals/tit,A1,169.0,,36,journals/jstsp,A1,0.109140518417
37,journals/mansci,2100.0,125312.0,B2,62.0,,37,conf/globecom,A1,167.0,,37,journals/spm,A1,0.102249488753
38,journals/simulation,1374.0,14076.0,B3,61.0,,38,journals/sigpro,A1,159.0,,38,conf/mir,,0.100550964187
39,conf/sigmod,3706.0,337960.0,A1,61.0,,39,conf/iros,A1,154.0,,39,journals/ivc,A1,0.0941634241245
40,conf/or,809.0,2232.0,B4,61.0,,40,conf/pcs,,146.0,,40,journals/tog,A1,0.0923660902573
41,journals/comsur,583.0,19860.0,A1,61.0,,41,conf/icb,,144.0,,41,conf/isbi,B1,0.091518926689
