Rank,Vkey,VPsize,Citations,Qualis,H-Index,,Rank,Vkey,Qualis,P-score,,Rank,Vkey,Qualis,PS/VP
53,conf/wsdm,533.0,8651.0,B1,54.0,,53,conf/cscwd,,11.0,,53,journals/jcss,A2,0.00907715582451
54,conf/emnlp,1380.0,19971.0,A1,53.0,,54,conf/kes,B1,11.0,,54,conf/hpca,A1,0.00889453621347
55,conf/isca,1821.0,135083.0,A1,53.0,,55,journals/ijdsst,,10.0,,55,journals/mp,A1,0.007835171213
56,journals/networks,1952.0,113935.0,B1,52.0,,56,journals/iam,,10.0,,56,journals/jet,,0.00707130229817
57,journals/nn,3310.0,136228.0,A1,52.0,,57,journals/ajis,,10.0,,57,journals/iandc,A2,0.00671501477303
58,journals/behaviourIT,1033.0,21287.0,,52.0,,58,journals/telsys,B1,10.0,,58,journals/cor,,0.00647388864912
59,conf/icde,4327.0,135333.0,A1,52.0,,59,journals/dsj,,10.0,,59,journals/telsys,B1,0.00639386189258
60,journals/cl,552.0,5040.0,,51.0,,60,journals/ited,,10.0,,60,journals/sigmetrics,,0.00610376398779
61,journals/jcisd,6138.0,73816.0,B1,51.0,,61,journals/informaticaSI,B5,10.0,,61,conf/mobicom,A1,0.00586264656616
62,journals/toc,169.0,1011.0,,51.0,,62,journals/jacm,A1,10.0,,62,journals/pe,A2,0.00547445255474
63,journals/dss,2302.0,56927.0,A1,50.0,,63,journals/tse,A1,9.0,,63,journals/tkde,A1,0.00547382825864
64,conf/ifip8-3,245.0,254.0,,50.0,,64,conf/icml,A1,9.0,,64,journals/iam,,0.00532765050613
65,conf/sigir,3545.0,205477.0,A1,49.0,,65,journals/ipl,A2,9.0,,65,journals/is,A2,0.00531914893617
66,conf/ias,468.0,1722.0,B1,49.0,,66,journals/pe,A2,9.0,,66,conf/cscwd,,0.00514740290126
67,journals/msom,382.0,7891.0,,49.0,,67,journals/is,A2,8.0,,67,journals/tsg,,0.0046468401487
68,conf/iasam,951.0,3324.0,,49.0,,68,conf/sigcpr,,8.0,,68,journals/toms,A2,0.00431034482759
69,journals/intr,662.0,27143.0,B1,49.0,,69,journals/ker,,8.0,,69,journals/computer,,0.00419639110365
70,journals/ir,432.0,42026.0,B1,49.0,,70,conf/iceis,B1,8.0,,70,journals/cacm,A1,0.00408784104953
71,conf/cn,214.0,241.0,,49.0,,71,journals/iepol,,8.0,,71,journals/jacm,A1,0.00367782272894
72,conf/isit,4224.0,15815.0,B1,49.0,,72,conf/cvpr,A1,8.0,,72,conf/ics,A2,0.00356125356125
73,conf/icwsm,797.0,7564.0,B1,48.0,,73,journals/jais,,8.0,,73,conf/flairs,B1,0.00322432058959
74,conf/eurocrypt,1310.0,147911.0,A1,48.0,,74,journals/ria,B5,8.0,,74,journals/expert,A1,0.00316622691293
75,conf/naacl,1498.0,59153.0,A1,48.0,,75,journals/tac,A1,7.0,,75,journals/tcs,A1,0.00314494496346
76,journals/ec,474.0,66933.0,A1,48.0,,76,conf/infocom,A1,7.0,,76,conf/icml,A1,0.00273224043716
77,journals/fgcs,2265.0,38059.0,A2,48.0,,77,journals/tit,A1,7.0,,77,journals/tc,A1,0.00272851296044
78,journals/jcc,4376.0,140430.0,A1,47.0,,78,journals/isj,,7.0,,78,journals/tse,A1,0.00271903323263
79,conf/icassp,28525.0,238265.0,A1,47.0,,79,conf/hpca,A1,7.0,,79,journals/moc,A2,0.00268456375839
80,journals/mia,1047.0,45369.0,A1,47.0,,80,conf/flairs,B1,7.0,,80,conf/amcis,B1,0.00240538806928
81,journals/ai,2580.0,376792.0,A1,46.0,,81,journals/siamcomp,A1,7.0,,81,conf/kes,B1,0.002351432236
82,conf/indin,449.0,117.0,,46.0,,82,journals/dam,A2,7.0,,82,journals/tsmc,,0.00225913621262
83,journals/biosystems,997.0,8011.0,,46.0,,83,conf/mobicom,A1,7.0,,83,journals/siamcomp,A1,0.00224071702945
84,journals/bib,798.0,38929.0,,46.0,,84,journals/sigmetrics,,6.0,,84,journals/ton,A1,0.00220750551876
85,conf/ijcai,6188.0,295635.0,A1,46.0,,85,journals/toms,A2,6.0,,85,conf/iceis,B1,0.00174140182847
86,conf/soco,139.0,1132.0,,46.0,,86,journals/idt,,6.0,,86,journals/scientometrics,,0.00142891164563
87,journals/interactions,2020.0,25053.0,B2,46.0,,87,journals/moc,A2,6.0,,87,journals/ipl,A2,0.00129477772982
88,conf/pldi,1303.0,110902.0,A1,46.0,,88,journals/tcom,A1,6.0,,88,journals/tac,A1,0.00126696832579
89,journals/ijon,7349.0,79598.0,A1,45.0,,89,journals/scientometrics,,6.0,,89,journals/dam,A2,0.00122185372665
90,journals/mktsci,521.0,15994.0,,45.0,,90,journals/expert,A1,6.0,,90,conf/isit,B1,0.00118371212121
91,conf/pdes,273.0,49.0,,45.0,,91,journals/jsyml,,5.0,,91,conf/cvpr,A1,0.00116380564446
92,journals/fss,3354.0,58453.0,A1,45.0,,92,conf/ics,A2,5.0,,92,journals/jsyml,,0.00116171003717
93,conf/cns,163.0,39.0,,45.0,,93,journals/ton,A1,5.0,,93,conf/infocom,A1,0.00100820970762
94,conf/dna,356.0,9770.0,B4,45.0,,94,conf/icip,A1,5.0,,94,journals/tcom,A1,0.000753863550697
95,conf/popl,1511.0,171888.0,A1,45.0,,95,conf/cdc,B1,5.0,,95,conf/cdc,B1,0.000579911853398
96,journals/jet,1697.0,99914.0,,45.0,,96,journals/tsg,,5.0,,96,journals/tit,A1,0.000512182629692
97,conf/globecom,14010.0,105540.0,A1,45.0,,97,conf/isit,B1,5.0,,97,conf/icip,A1,0.000289301625875
98,conf/iros,13604.0,126537.0,A1,45.0,,98,journals/corr,,,,98,journals/nar,B1,
99,conf/icc,14807.0,125393.0,A2,44.0,,99,conf/ssp,,,,99,conf/balt,,
100,journals/algorithms,263.0,616.0,,44.0,,100,journals/twc,A1,,,100,journals/pr,A1,
101,journals/prl,5475.0,100320.0,A1,44.0,,101,journals/jstsp,A1,,,101,journals/cce,,
102,journals/kbs,2347.0,29383.0,,44.0,,102,conf/acssc,,,,102,journals/cee,,
103,journals/isr,757.0,75607.0,,44.0,,103,journals/tmc,,,,103,journals/cma,,
104,conf/soda,2924.0,204116.0,A1,43.0,,104,journals/wc,,,,104,journals/neuroimage,,
105,journals/games,118.0,422.0,,43.0,,105,conf/icassp,A1,,,105,conf/mmar,,
106,conf/cdc,8622.0,25900.0,B1,43.0,,106,conf/icc,A2,,,106,conf/icete,B4,
107,journals/geb,1630.0,74115.0,,43.0,,107,conf/allerton,,,,107,journals/information,,
108,journals/mcm,3045.0,22454.0,A2,43.0,,108,conf/wcnc,A2,,,108,journals/scl,,
109,journals/adhoc,1160.0,24419.0,B1,42.0,,109,journals/tsp,A1,,,109,journals/eswa,A1,
110,conf/IEEEcloud,598.0,2567.0,,42.0,,110,conf/ciss,,,,110,journals/automatica,A1,
111,journals/ahswn,409.0,2580.0,,42.0,,111,conf/globecom,A1,,,111,journals/cm,A1,
112,conf/vtc,10987.0,36827.0,A1,42.0,,112,journals/tifs,,,,112,journals/pieee,A1,
113,conf/ieeehpcs,490.0,792.0,,42.0,,113,journals/ejwcn,B1,,,113,journals/sigpro,A1,
114,journals/siamsc,1790.0,41616.0,A1,42.0,,114,conf/crowncom,,,,114,journals/www,B1,
115,journals/comcom,4829.0,48151.0,A2,42.0,,115,journals/siamco,A2,,,115,conf/www,A1,
116,journals/semweb,157.0,886.0,,42.0,,116,conf/ita,,,,116,journals/or,,
117,conf/adhocnets,181.0,361.0,,42.0,,117,conf/dcc,A2,,,117,journals/ploscb,,
118,conf/hpca,787.0,26675.0,A1,42.0,,118,journals/icl,A1,,,118,conf/coordination,,
119,journals/siamjo,1172.0,70795.0,A1,41.0,,119,journals/jsac,A1,,,119,journals/bmcbi,A1,
120,conf/date,5135.0,52731.0,A1,41.0,,120,conf/iccoms,,,,120,journals/ml,A1,
121,journals/scientometrics,4199.0,122179.0,,40.0,,121,conf/globalsip,,,,121,journals/isci,A1,
122,conf/micro,1409.0,59172.0,A1,40.0,,122,journals/ejasp,B1,,,122,journals/bise,,
123,conf/dac,6526.0,186313.0,A1,40.0,,123,journals/tvt,,,,123,conf/dasip,,
124,conf/uist,1219.0,52308.0,A1,40.0,,124,conf/camsap,,,,124,conf/data,,
125,conf/tools,1369.0,73919.0,B1,40.0,,125,journals/spm,A1,,,125,conf/nips,A1,
126,journals/sigmetrics,983.0,10914.0,,39.0,,126,conf/smartgridcomm,,,,126,journals/jocn,,
127,journals/siamcomp,3124.0,269865.0,A1,39.0,,127,journals/wpc,,,,127,conf/or,B4,
128,journals/pe,1644.0,28533.0,A2,39.0,,128,journals/automatica,A1,,,128,conf/icra,A1,
129,journals/eaai,1516.0,14305.0,A2,39.0,,129,conf/sigmetrics,A1,,,129,conf/sigmod,A1,
130,conf/sigmetrics,1490.0,70702.0,A1,39.0,,130,conf/vtc,A1,,,130,journals/comsur,A1,
131,conf/ease,166.0,105.0,,39.0,,131,journals/prl,A1,,,131,journals/simulation,B3,
132,conf/models,1198.0,7856.0,,39.0,,132,journals/wcl,,,,132,conf/isscc,B1,
133,conf/interspeech,17729.0,130378.0,A1,39.0,,133,conf/iccnc,,,,133,conf/eccv,A1,
134,journals/cluster,714.0,8003.0,B2,39.0,,134,conf/wpmc,,,,134,conf/smc,B2,
135,conf/ndss,538.0,23946.0,A1,39.0,,135,journals/ett,,,,135,journals/soco,B1,
136,conf/fse,555.0,28756.0,A2,38.0,,136,journals/spl,A1,,,136,conf/se,,
137,conf/hicss,11101.0,101629.0,A1,38.0,,137,conf/eusipco,,,,137,journals/computing,B1,
138,journals/cogsci,1155.0,136657.0,,38.0,,138,conf/wicon,B3,,,138,journals/itp,,
139,conf/cav,1290.0,101412.0,A1,38.0,,139,conf/fusion,,,,139,conf/networking,B1,
140,conf/complex,269.0,322.0,,38.0,,140,journals/phycomm,,,,140,conf/nsdi,A1,
141,journals/tcs,10811.0,391021.0,A1,38.0,,141,journals/scl,,,,141,conf/wsdm,B1,
142,journals/neco,2472.0,320711.0,A1,38.0,,142,journals/mcss,,,,142,conf/emnlp,A1,
143,conf/esws,1308.0,12532.0,,38.0,,143,journals/mmor,B2,,,143,journals/nn,A1,
144,journals/integration,954.0,6860.0,B2,38.0,,144,conf/valuetools,,,,144,journals/behaviourIT,,
145,journals/siamnum,1758.0,54659.0,A1,38.0,,145,journals/ijdmbc,,,,145,conf/icde,A1,
146,conf/bmvc,2532.0,51771.0,A2,37.0,,146,journals/neco,A1,,,146,journals/cl,,
147,conf/aaai,7555.0,234650.0,A1,37.0,,147,journals/iet-com,,,,147,journals/jcisd,B1,
148,conf/cloudcom,757.0,3093.0,B2,37.0,,148,journals/adt,,,,148,journals/toc,,
149,journals/joi,545.0,8025.0,,37.0,,149,conf/mlsp,,,,149,conf/sigir,A1,
150,journals/ras,2342.0,58693.0,A2,37.0,,150,conf/spawc,,,,150,conf/ias,B1,
151,conf/fast,354.0,10728.0,A1,37.0,,151,conf/broadnets,B1,,,151,conf/iasam,,
152,conf/cscw,1792.0,98709.0,A1,37.0,,152,conf/pimrc,A1,,,152,journals/intr,B1,
153,journals/cad,2736.0,55554.0,,37.0,,153,conf/wiopt,B1,,,153,journals/ir,B1,
154,journals/siamis,425.0,5889.0,,36.0,,154,journals/winet,A1,,,154,conf/cn,,
155,journals/csi,921.0,8151.0,,36.0,,155,journals/jcn,B2,,,155,conf/icwsm,B1,
156,conf/edbt,1462.0,28921.0,A2,36.0,,156,journals/vlsisp,,,,156,conf/eurocrypt,A1,
157,journals/jcmc,711.0,51407.0,,36.0,,157,conf/cns,,,,157,conf/naacl,A1,
158,journals/siamco,1861.0,64741.0,A2,36.0,,158,journals/wicomm,B1,,,158,journals/ec,A1,
159,journals/dc,570.0,17470.0,B1,36.0,,159,journals/cm,A1,,,159,journals/fgcs,A2,
160,conf/ices,371.0,6497.0,,36.0,,160,conf/iwcmc,B1,,,160,journals/jcc,A1,
161,conf/ipsn,841.0,28102.0,A1,36.0,,161,conf/kdd,A1,,,161,conf/icassp,A1,
162,conf/ai,834.0,4107.0,B1,35.0,,162,journals/network,A1,,,162,journals/mia,A1,
163,conf/ppopp,790.0,28302.0,A2,35.0,,163,conf/aistats,,,,163,journals/ai,A1,
164,conf/sdm,1058.0,20754.0,A2,35.0,,164,conf/ntms,B4,,,164,conf/indin,,
165,journals/jacm,2719.0,368295.0,A1,35.0,,165,conf/icpads,B1,,,165,journals/biosystems,,
166,conf/icip,17283.0,156642.0,A1,35.0,,166,conf/cifer,,,,166,journals/bib,,
167,conf/mabs,218.0,4019.0,,35.0,,167,conf/iswcs,,,,167,conf/ijcai,A1,
168,conf/usenix,1164.0,69836.0,A1,35.0,,168,conf/gamenets,,,,168,conf/soco,,
169,journals/ais,1037.0,7396.0,,35.0,,169,journals/sigpro,A1,,,169,journals/interactions,B2,
170,conf/vldb,2641.0,235473.0,A1,34.0,,170,conf/ieeesam,,,,170,conf/pldi,A1,
171,conf/asiacrypt,884.0,39222.0,A1,34.0,,171,journals/tie,,,,171,journals/ijon,A1,
172,journals/moc,2235.0,63717.0,A2,34.0,,172,journals/isci,A1,,,172,conf/pdes,,
173,conf/icws,1490.0,14000.0,A1,34.0,,173,conf/ipsn,A1,,,173,journals/fss,A1,
174,journals/speech,2136.0,44873.0,A2,34.0,,174,journals/tcas,,,,174,conf/cns,,
175,conf/oopsla,2593.0,78458.0,A1,34.0,,175,journals/scn,,,,175,conf/dna,B4,
176,conf/sec,831.0,5600.0,B1,34.0,,176,conf/icb,,,,176,conf/popl,A1,
177,journals/socnet,537.0,17912.0,,33.0,,177,conf/bic-ta,,,,177,conf/globecom,A1,
178,conf/allerton,778.0,633.0,,33.0,,178,journals/tpds,A1,,,178,conf/iros,A1,
179,conf/icalp,3119.0,122492.0,A1,33.0,,179,conf/IEEEias,,,,179,conf/icc,A2,
180,conf/ches,527.0,23587.0,A1,33.0,,180,journals/tcsv,A1,,,180,journals/algorithms,,
181,journals/siamrev,1823.0,154236.0,,33.0,,181,conf/smc,B2,,,181,journals/prl,A1,
182,conf/uai,1965.0,147942.0,A1,32.0,,182,journals/jdim,B5,,,182,journals/kbs,,
183,conf/sac,5502.0,37130.0,A1,32.0,,183,conf/wcsp,,,,183,conf/soda,A1,
184,conf/cc,503.0,12201.0,A2,32.0,,184,conf/ntcir,,,,184,journals/games,,
185,conf/IEEEpact,810.0,14843.0,,32.0,,185,journals/gis,A2,,,185,journals/mcm,A2,
186,conf/percom,1751.0,19503.0,A2,32.0,,186,journals/cacie,,,,186,journals/adhoc,B1,
187,journals/cc,391.0,5597.0,B2,32.0,,187,journals/pvldb,A1,,,187,conf/IEEEcloud,,
188,journals/aes,1206.0,7953.0,,32.0,,188,journals/ci,B1,,,188,journals/ahswn,,
189,conf/cec,5323.0,30161.0,B1,32.0,,189,conf/webi,,,,189,conf/vtc,A1,
190,conf/miccai,4743.0,59627.0,A1,32.0,,190,conf/icdma,,,,190,conf/ieeehpcs,,
191,journals/cmpb,1929.0,24126.0,A2,32.0,,191,journals/jcisd,B1,,,191,journals/siamsc,A1,
192,journals/siammax,983.0,29925.0,,32.0,,192,conf/nems,,,,192,journals/comcom,A2,
