Rank,Vkey,VPsize,Citations,Qualis,H-Index,,Rank,Vkey,Qualis,P-score,,Rank,Vkey,Qualis,PS/VP
25,conf/nips,5684.0,404822.0,A1,66.0,,25,conf/icalp,A1,77.0,,25,journals/interfaces,B2,0.0672268907563
26,journals/jocn,2068.0,89870.0,,64.0,,26,journals/jct,,76.0,,26,journals/siamjo,A1,0.0622866894198
27,journals/interfaces,714.0,4506.0,B2,63.0,,27,journals/ipl,A2,74.0,,27,conf/wine,,0.0616438356164
28,journals/mansci,2100.0,125312.0,B2,62.0,,28,journals/siamjo,A1,73.0,,28,journals/siamdm,B1,0.0609631147541
29,conf/icra,16038.0,236265.0,A1,61.0,,29,journals/disopt,B1,71.0,,29,journals/rsa,,0.0604949587534
30,journals/ior,1480.0,54189.0,A1,61.0,,30,journals/rsa,,66.0,,30,conf/colognetwente,,0.0589569160998
31,conf/sigmod,3706.0,337960.0,A1,61.0,,31,journals/combinatorica,,65.0,,31,journals/anor,A2,0.0559085133418
32,journals/comsur,583.0,19860.0,A1,61.0,,32,journals/dm,A2,61.0,,32,journals/heuristics,A2,0.0536044362292
33,conf/eccv,3329.0,159515.0,A1,59.0,,33,journals/tac,A1,55.0,,33,journals/combinatorica,,0.0488354620586
34,conf/isscc,1967.0,13365.0,B1,59.0,,34,journals/jal,A2,54.0,,34,journals/jal,A2,0.0437246963563
35,conf/smc,9388.0,28167.0,B2,58.0,,35,journals/mmor,B2,53.0,,35,journals/cor,,0.0429434613725
36,journals/soco,1974.0,28145.0,B1,57.0,,36,conf/infocom,A1,50.0,,36,journals/siamcomp,A1,0.0422535211268
37,conf/networking,1306.0,9360.0,B1,56.0,,37,conf/igarss,B1,49.0,,37,conf/wsc,A1,0.0413014767679
38,conf/nsdi,481.0,17531.0,A1,54.0,,38,journals/tcs,A1,49.0,,38,journals/jco,B1,0.041041041041
39,conf/emnlp,1380.0,19971.0,A1,53.0,,39,journals/interfaces,B2,48.0,,39,journals/eor,A1,0.0397350993377
40,conf/isca,1821.0,135083.0,A1,53.0,,40,conf/dagstuhl,,46.0,,40,conf/stoc,A1,0.039124668435
41,conf/icde,4327.0,135333.0,A1,52.0,,41,journals/jacm,A1,44.0,,41,conf/focs,A1,0.0389523169913
42,journals/behaviourIT,1033.0,21287.0,,52.0,,42,journals/tomacs,,44.0,,42,journals/mmor,B2,0.0372452565004
43,journals/networks,1952.0,113935.0,B1,52.0,,43,journals/endm,B3,43.0,,43,journals/dam,A2,0.0361319602025
44,journals/jcisd,6138.0,73816.0,B1,51.0,,44,journals/jco,B1,41.0,,44,journals/algorithmica,,0.035681610247
45,journals/dss,2302.0,56927.0,A1,50.0,,45,journals/coap,,37.0,,45,journals/coap,,0.0356454720617
46,conf/ias,468.0,1722.0,B1,49.0,,46,journals/jors,,37.0,,46,journals/sigmetrics,,0.0335707019329
47,journals/msom,382.0,7891.0,,49.0,,47,journals/jgo,A2,37.0,,47,journals/jors,,0.0319516407599
48,conf/sigir,3545.0,205477.0,A1,49.0,,48,journals/scheduling,B1,37.0,,48,conf/sigecom,,0.0274314214464
49,conf/isit,4224.0,15815.0,B1,49.0,,49,conf/wine,,36.0,,49,journals/ol,,0.0254129606099
50,journals/fgcs,2265.0,38059.0,A2,48.0,,50,journals/4or,,35.0,,50,conf/icalp,A1,0.0246873998076
51,journals/jcc,4376.0,140430.0,A1,47.0,,51,journals/talg,B1,35.0,,51,journals/cpc,,0.0242013552759
52,conf/icassp,28525.0,238265.0,A1,47.0,,52,journals/sigmetrics,,33.0,,52,journals/jgo,A2,0.0236119974474
53,conf/jcai,213.0,171.0,,46.0,,53,journals/ijon,A1,32.0,,53,conf/wg,B1,0.0228928199792
54,conf/indin,449.0,117.0,,46.0,,54,conf/nips,A1,32.0,,54,conf/spaa,A2,0.0203720106289
55,conf/ijcai,6188.0,295635.0,A1,46.0,,55,journals/da,,31.0,,55,conf/waim,B2,0.0183121019108
56,journals/ai,2580.0,376792.0,A1,46.0,,56,journals/jgt,B1,30.0,,56,journals/endm,B3,0.0171793847383
57,journals/bib,798.0,38929.0,,46.0,,57,journals/heuristics,A2,29.0,,57,conf/cocoon,B1,0.016849199663
58,journals/interactions,2020.0,25053.0,B2,46.0,,58,conf/globecom,A1,27.0,,58,journals/jacm,A1,0.0161824200074
59,conf/iros,13604.0,126537.0,A1,45.0,,59,conf/isca,A1,27.0,,59,journals/pe,A2,0.0152068126521
60,conf/cns,163.0,39.0,,45.0,,60,conf/colognetwente,,26.0,,60,conf/isaac,B1,0.0150753768844
61,journals/fss,3354.0,58453.0,A1,45.0,,61,journals/eccc,,26.0,,61,conf/isca,A1,0.0148270181219
62,conf/globecom,14010.0,105540.0,A1,45.0,,62,conf/waoa,B4,26.0,,62,conf/compgeom,A2,0.0140415140415
63,journals/ijon,7349.0,79598.0,A1,45.0,,63,conf/fskd,B2,25.0,,63,conf/wise,B1,0.012927756654
64,journals/prl,5475.0,100320.0,A1,44.0,,64,journals/tc,A1,25.0,,64,journals/jct,,0.012101910828
65,journals/kbs,2347.0,29383.0,,44.0,,65,journals/cpc,,25.0,,65,conf/micro,A1,0.0120652945351
66,conf/icc,14807.0,125393.0,A2,44.0,,66,journals/pe,A2,25.0,,66,journals/jgt,B1,0.011641443539
67,conf/soda,2924.0,204116.0,A1,43.0,,67,journals/ieicet,,25.0,,67,journals/ipl,A2,0.010645950223
68,conf/cdc,8622.0,25900.0,B1,43.0,,68,conf/atmos,,25.0,,68,conf/dagstuhl,,0.010485525416
69,journals/mcm,3045.0,22454.0,A2,43.0,,69,conf/isaac,B1,24.0,,69,journals/ton,A1,0.0101545253863
70,conf/vtc,10987.0,36827.0,A1,42.0,,70,conf/spaa,A2,23.0,,70,journals/eccc,,0.0101206695212
71,journals/comcom,4829.0,48151.0,A2,42.0,,71,conf/waim,B2,23.0,,71,journals/tac,A1,0.00995475113122
72,journals/siamsc,1790.0,41616.0,A1,42.0,,72,journals/pr,A1,23.0,,72,journals/siamco,A2,0.00967221923697
