Rank,Vkey,VPsize,Citations,Qualis,H-Index,,Rank,Vkey,Qualis,P-score,,Rank,Vkey,Qualis,PS/VP
1,journals/nar,5753.0,803995.0,B1,164.0,,1,conf/wsc,A1,3399.0,,1,conf/wsc,A1,0.408092207948
2,journals/cce,2581.0,35527.0,,118.0,,2,journals/simulation,B3,205.0,,2,journals/tomacs,,0.359823399558
3,conf/cvpr,6874.0,379400.0,A1,118.0,,3,conf/pads,B1,182.0,,3,conf/pads,B1,0.351351351351
4,journals/cma,4572.0,33510.0,,118.0,,4,journals/tomacs,,163.0,,4,journals/jos,,0.298701298701
5,journals/cee,1272.0,4934.0,,118.0,,5,journals/eor,A1,161.0,,5,journals/simulation,B3,0.149199417758
6,journals/pr,6744.0,201239.0,A1,118.0,,6,conf/springsim,,157.0,,6,conf/dsrt,,0.145695364238
7,journals/neuroimage,6390.0,202819.0,,117.0,,7,journals/informs,A2,112.0,,7,conf/summersim,,0.138888888889
8,conf/biocomp,667.0,747.0,B4,104.0,,8,journals/simpra,,107.0,,8,conf/springsim,,0.13282571912
9,conf/icete,769.0,1194.0,B4,94.0,,9,journals/ior,A1,77.0,,9,conf/simvis,,0.124681933842
10,journals/eswa,8936.0,109580.0,A1,89.0,,10,journals/cor,,76.0,,10,conf/scsc,,0.10736196319
11,journals/scl,1739.0,26654.0,,89.0,,11,conf/anss,B1,72.0,,11,conf/anss,B1,0.105726872247
12,journals/cm,1467.0,7672.0,A1,86.0,,12,conf/dsrt,,66.0,,12,journals/informs,A2,0.100268576544
13,journals/automatica,7338.0,229957.0,A1,86.0,,13,conf/hicss,A1,57.0,,13,journals/simpra,,0.0716677829873
14,journals/pieee,1039.0,18961.0,A1,85.0,,14,journals/anor,A2,51.0,,14,journals/deds,,0.0668151447661
15,journals/sigpro,4742.0,50775.0,A1,84.0,,15,conf/simvis,,49.0,,15,conf/alt,B1,0.063829787234
16,conf/www,4501.0,120253.0,A1,83.0,,16,conf/alt,B1,48.0,,16,conf/simutools,,0.0542797494781
