0870-0958	Revista de História das Ideias	A2	DIREITO	Atualizado
0034-835X	Revista de Informação Legislativa	A2	DIREITO	Atualizado
1851-1066	Revista de Instituciones, Ideas y Mercados	A2	DIREITO	Atualizado
0252-0257	Revista de la CEPAL (Impresa)	A2	DIREITO	Atualizado
0120-3886	Revista de la Facultad de Derecho y Ciencias Politicas	A2	DIREITO	Atualizado
0123-2479	Revista del Instituto Colombiano de Derecho Procesal	A2	DIREITO	Atualizado
0797-2954	Revista de Transporte y Seguros	A2	DIREITO	Atualizado
1669-6867	Revista de Tributación	A2	DIREITO	Atualizado
0101-4366	Revista do Instituto Histórico e Geographico Brazileiro	A2	DIREITO	Atualizado
1851-3069	"Revista Electrónica (Instituto de Investigaciones Jurídicas y Sociales ""Ambrosio L. Gioja"")"	A2	DIREITO	Atualizado
1886-6212	Revista General de Derecho Constitucional (Internet)	A2	DIREITO	Atualizado
0484-7784	Revista Jurídica del Perú	A2	DIREITO	Atualizado
0797-0471	Revista Uruguaya de Derecho Procesal	A2	DIREITO	Atualizado
0214-7246	Revista Vasca de Derecho Procesal y Arbitraje	A2	DIREITO	Atualizado
0035-2578	Revue du Droit Public et de la Science Politique en France et a l'Etranger	A2	DIREITO	Atualizado
1283-8446	Revue Européenne de Droit de l'Environnement	A2	DIREITO	Atualizado
1010-8831	Revue Internationale de Droit Économique	A2	DIREITO	Atualizado
0223-5404	Revue Internationale de Droit Pénal	A2	DIREITO	Atualizado
1125-7105	Roma e America. Diritto Romano Comune	A2	DIREITO	Atualizado
1095-9203	Science (New York, N.Y.: Online)	A2	DIREITO	Atualizado
1867-0180	Soziale Passagen (Print)	A2	DIREITO	Atualizado
1806-6445	Sur. Revista Internacional de Direitos Humanos (Impresso)	A2	DIREITO	Atualizado
1943-3867	The Law and Development Review	A2	DIREITO	Atualizado
1106-2142	Theseis (Athena)	A2	DIREITO	Atualizado
0506-7286	Verfassung und Recht in Ubersee	A2	DIREITO	Atualizado
0891-0162	AAOHN Journal	B1	DIREITO	Atualizado
1084-6654	ACM Journal of Experimental Algorithmics	B1	DIREITO	Atualizado
1516-3210	A&C. Revista de Direito Administrativo & Constitucional (Impresso)	B1	DIREITO	Atualizado
0239-6661	Acta Universitatis Wratislaviensis. Niemcoznawstwo	B1	DIREITO	Atualizado
0277-7126	American Journal of Semiotics	B1	DIREITO	Atualizado
1551-1383	American Review of Political Economy	B1	DIREITO	Atualizado
1011-0623	Analele Universitatii Bucuresti. Drept	B1	DIREITO	Atualizado
1126-5779	Analisi e Diritto	B1	DIREITO	Atualizado
1510-4974	Anuario de Derecho Constitucional Latinoamericano	B1	DIREITO	Atualizado
0211-8432	Anuario de Derecho Maritimo	B1	DIREITO	Atualizado
1989-5585	Anuário Iberoamericano de Justicia Constitucional.	B1	DIREITO	Atualizado
0188-0837	Anuario Mexicano de Historia del Derecho	B1	DIREITO	Atualizado
0003-9926	Archives of Internal Medicine (1960)	B1	DIREITO	Atualizado
0004-2749	Arquivos Brasileiros de Oftalmologia (Impresso)	B1	DIREITO	Atualizado
1676-0603	Biota Neotropica (Edição em Português. Online)	B1	DIREITO	Atualizado
0303-9773	Boletim da Faculdade de Direito - Universidade de Coimbra	B1	DIREITO	Atualizado
0870-4260	Boletim de Ciências Económicas	B1	DIREITO	Atualizado
1134-993X	Boletin de la Asociacion Internacional de Derecho Cooperativo	B1	DIREITO	Atualizado
0041-8633	Boletín Mexicano de Derecho Comparado	B1	DIREITO	Atualizado
0190-7034	Boston College Environmental Affairs Law Review	B1	DIREITO	Atualizado
1415-0158	Brazilian Journal of Population Studies	B1	DIREITO	Atualizado
1464-3529	British Journal of Criminology (Online)	B1	DIREITO	Atualizado
0007-4624	Bulletin for International Taxation	B1	DIREITO	Atualizado
0104-8333	Cadernos Pagu (UNICAMP. Impresso)	B1	DIREITO	Atualizado
0008-0276	Cahiers Internationaux de Sociologie	B1	DIREITO	Atualizado
1677-1591	Ciente-Fico.com (Impresso)	B1	DIREITO	Atualizado
1657-8953	Civilizar: ciencias sociales y humanas	B1	DIREITO	Atualizado
2191-1339	Civil Procedure Review	B1	DIREITO	Atualizado
2037-5670	Comparazione e Diritto Civile	B1	DIREITO	Atualizado
2036-0967	Confluenze (Bologna)	B1	DIREITO	Atualizado
0897-1218	Connecticut Journal of International Law	B1	DIREITO	Atualizado
0102-8529	Contexto Internacional (PUCRJ. Impresso)	B1	DIREITO	Atualizado
0316-0041	Criminologie	B1	DIREITO	Atualizado
2102-9196	Crónica Tributaria	B1	DIREITO	Atualizado
0327-3776	Cuadernos de Antropología Social (Impresa)	B1	DIREITO	Atualizado
0951-7367	Current Opinion in Psychiatry	B1	DIREITO	Atualizado
1517-3801	Datagramazero (Rio de Janeiro)	B1	DIREITO	Atualizado
1133-0937	Derechos y Libertades	B1	DIREITO	Atualizado
