Rank,Vkey,VPsize,Citations,Qualis,H-Index,,Rank,Vkey,Qualis,P-score,,Rank,Vkey,Qualis,PS/VP
1,journals/nar,5753.0,803995.0,B1,164.0,,1,conf/cikm,A1,1747.0,,1,conf/ictir,,0.491525423729
2,conf/balt,232.0,827.0,,132.0,,2,conf/sigir,A1,1223.0,,2,conf/wsdm,B1,0.425891181989
3,conf/cvpr,6874.0,379400.0,A1,118.0,,3,conf/icde,A1,753.0,,3,conf/cikm,A1,0.403184860374
4,journals/cce,2581.0,35527.0,,118.0,,4,conf/www,A1,728.0,,4,conf/sigir,A1,0.344992947814
5,journals/pr,6744.0,201239.0,A1,118.0,,5,journals/tkde,A1,578.0,,5,conf/ecir,A2,0.338015803336
6,journals/cee,1272.0,4934.0,,118.0,,6,conf/kdd,A1,569.0,,6,journals/tkdd,,0.32972972973
7,journals/cma,4572.0,33510.0,,118.0,,7,conf/icdm,A1,553.0,,7,conf/trec,A2,0.284675615213
8,journals/neuroimage,6390.0,202819.0,,117.0,,8,conf/trec,A2,509.0,,8,journals/sigir,,0.271844660194
9,conf/mmar,518.0,135.0,,113.0,,9,conf/sigmod,A1,456.0,,9,conf/widm,B1,0.263157894737
10,conf/icete,769.0,1194.0,B4,94.0,,10,conf/ecir,A2,385.0,,10,journals/ir,B1,0.259259259259
11,journals/information,150.0,275.0,,93.0,,11,conf/dasfaa,B1,382.0,,11,conf/sdm,A2,0.258979206049
12,journals/eswa,8936.0,109580.0,A1,89.0,,12,conf/pakdd,,323.0,,12,conf/inex,,0.252100840336
13,journals/scl,1739.0,26654.0,,89.0,,13,conf/vldb,A1,278.0,,13,conf/dasfaa,B1,0.234643734644
14,journals/automatica,7338.0,229957.0,A1,86.0,,14,journals/pvldb,A1,277.0,,14,journals/vldb,A2,0.233883058471
15,journals/cm,1467.0,7672.0,A1,86.0,,15,conf/sdm,A2,274.0,,15,journals/tois,A2,0.214754098361
16,journals/pieee,1039.0,18961.0,A1,85.0,,16,conf/clef,B2,260.0,,16,journals/tist,,0.201892744479
17,journals/sigpro,4742.0,50775.0,A1,84.0,,17,conf/edbt,A2,253.0,,17,conf/kdd,A1,0.198326943186
18,conf/www,4501.0,120253.0,A1,83.0,,18,conf/aaai,A1,236.0,,18,journals/tkde,A1,0.197742045843
