Rank,Vkey,VPsize,Citations,Qualis,H-Index,,Rank,Vkey,Qualis,P-score,,Rank,Vkey,Qualis,PS/VP
1,journals/nar,5753.0,803995.0,B1,164.0,,1,journals/sigops,B1,474.0,,1,conf/sosp,A1,0.628404669261
2,conf/balt,232.0,827.0,,132.0,,2,conf/sosp,A1,323.0,,2,conf/hotos,A2,0.509589041096
3,journals/cma,4572.0,33510.0,,118.0,,3,conf/usenix,A1,257.0,,3,conf/osdi,A1,0.481481481481
4,conf/cvpr,6874.0,379400.0,A1,118.0,,4,journals/cacm,A1,224.0,,4,conf/nsdi,A1,0.388773388773
5,journals/pr,6744.0,201239.0,A1,118.0,,5,conf/osdi,A1,208.0,,5,journals/tocs,A2,0.385882352941
6,journals/cee,1272.0,4934.0,,118.0,,6,conf/sigcomm,A1,197.0,,6,journals/sigops,B1,0.376788553259
7,journals/cce,2581.0,35527.0,,118.0,,7,conf/icdcs,A1,192.0,,7,conf/eurosys,A2,0.366242038217
8,journals/neuroimage,6390.0,202819.0,,117.0,,8,conf/nsdi,A1,187.0,,8,conf/fast,A1,0.293785310734
9,conf/mmar,518.0,135.0,,113.0,,9,conf/hotos,A2,186.0,,9,conf/cloud,B2,0.275280898876
10,conf/icete,769.0,1194.0,B4,94.0,,10,journals/tocs,A2,164.0,,10,conf/hotnets,B3,0.262886597938
11,journals/information,150.0,275.0,,93.0,,11,conf/podc,A1,159.0,,11,conf/hotcloud,,0.225352112676
12,journals/scl,1739.0,26654.0,,89.0,,12,conf/asplos,A1,122.0,,12,conf/usenix,A1,0.220790378007
13,journals/eswa,8936.0,109580.0,A1,89.0,,13,journals/tc,A1,120.0,,13,journals/tos,,0.210526315789
14,journals/cm,1467.0,7672.0,A1,86.0,,14,conf/eurosys,A2,115.0,,14,conf/asplos,A1,0.157216494845
15,journals/automatica,7338.0,229957.0,A1,86.0,,15,conf/fast,A1,104.0,,15,conf/sigcomm,A1,0.136900625434
